d_equivalent,dx_i,poro_eff,Re,k_in_micron2
13.2882032504938,1e-06,0.8978,0.0100840431203298,55.9776590286144
13.079941233843,1e-06,0.892075,0.00190775503665216,11.434377091311
12.88901953982,1e-06,0.891325,0.00229294788206147,14.0553889528766
13.8053780930009,1e-06,0.895925,0.00317841968075043,17.3305643778643
13.833123384303,1e-06,0.900475,0.0105544493008397,54.6450540172846
13.5298566209429,1e-06,0.90275,0.00677762264596669,34.9688467394816
13.0526065300954,1e-06,0.90185,0.00783228901230887,42.3177392622483
12.2819404796523,1e-06,0.893025,0.00268241064092658,16.9532106709442
13.7852491548147,1e-06,0.908725,0.00689170006719317,32.5391436897391
13.40541764312,1e-06,0.89995,0.00539026963810447,28.9670226654506
13.3256950043889,1e-06,0.88685,0.00354063821076843,21.9670165269353
12.874233768271,1e-06,0.895125,0.00462472174186338,27.2726607151609
14.3463844803792,1e-06,0.900325,0.00726176876261262,36.3129799912725
13.6011688425556,1e-06,0.893425,0.00270291936168279,15.3613400705389
13.0669208056042,1e-06,0.8915,0.00287605410901647,17.3583000030793
13.4687188915448,1e-06,0.8987,0.00339842983105742,18.4298469246332
12.8844928979895,1e-06,0.8979,0.00458720577491035,26.2333448490274
12.3378614575928,1e-06,0.90115,0.00547975838759071,31.5701113250891
12.8683788143513,1e-06,0.908225,0.00499003344419022,25.3913368013721
13.0679788866553,1e-06,0.891425,0.00258237952981629,15.5966627182806
13.4811389318985,1e-06,0.88,0.00440753249696038,28.8896658353384
13.0320892089319,1e-06,0.892625,0.00356353692314795,21.3145591956205
12.7119629832747,1e-06,0.893725,0.00505619091940431,30.6487705439471
12.7903826579748,1e-06,0.897525,0.00528044423151504,30.5445197379474
13.2233061821702,1e-06,0.9042,0.00548838323127799,28.4957693571529
12.6143615938068,1e-06,0.890425,0.00533125801563487,33.7018363744227
13.1881434890243,1e-06,0.87605,0.00209967694985652,14.5969278008476
12.4810685664462,1e-06,0.89125,0.00326778107366264,20.701695328303
13.1019918697796,1e-06,0.89815,0.00823608311740586,46.1924034976771
12.7694602861517,1e-06,0.890525,0.00474689060318783,29.6128716982589
12.9914218590379,1e-06,0.88535,0.004975478600728,32.1375119064261
12.7829358068142,1e-06,0.895775,0.00196638422480064,11.5980705312138
13.6391626934045,1e-06,0.8892,0.0046459616952323,27.5044666135932
13.0862533289239,1e-06,0.885,0.00138120485066511,8.88735129552216
13.6101185354778,1e-06,0.89545,0.00307413414865344,17.0890771265626
12.5996913910559,1e-06,0.89345,0.00306471037308988,18.7969651891782
13.967802313422,1e-06,0.871675,0.00211328041420375,14.4331370865917
13.4759787695115,1e-06,0.90225,0.0062932958403013,32.7855679171144
13.1239694406681,1e-06,0.90745,0.00685534926738479,34.5217735737607
12.7321666002977,1e-06,0.90025,0.00432881093442387,24.4113099735184
12.9855142323197,1e-06,0.906125,0.00537808849572467,27.8038946805295
14.233619290962,1e-06,0.874975,0.00390226654853294,25.3850375517238
12.5171070834043,1e-06,0.888775,0.00370921803293546,24.0305651788409
13.4098820173239,1e-06,0.894075,0.00401974013298867,23.0129634740353
13.7572806288749,1e-06,0.9017,0.00707082245207289,36.3081223245443
13.6796875027532,1e-06,0.895,0.00375886907940403,20.8892233138802
13.7493271575088,1e-06,0.892225,0.00587474065057486,33.4445920085133
13.0360773966862,1e-06,0.901725,0.00602951595716758,32.6647596127702
13.1837771749735,1e-06,0.89255,0.00446119980967768,26.3973719690319
13.6832057854675,1e-06,0.903725,0.00404784210607047,20.4215142556433
12.726552004931,1e-06,0.89725,0.00739205688840896,43.1020487132424
12.5220411787334,1e-06,0.899825,0.00331856371673445,19.1183908010186
13.1121369906678,1e-06,0.89605,0.00346691071831145,19.876340823087
13.3480897086867,1e-06,0.901125,0.00783320697479914,41.7250579985179
13.4669730554895,1e-06,0.8993,0.00249723688610389,13.4551837477592
12.9792397294772,1e-06,0.888925,0.00528767704454706,32.9869282048168
13.1365798198699,1e-06,0.906975,0.00499289835202316,25.2609560849219
13.4805791629566,1e-06,0.90245,0.0103738463626617,53.9026840333821
13.6472043212935,1e-06,0.899075,0.0018659976945943,9.94592663554081
12.4180838169312,1e-06,0.8793,0.00190951428382542,13.6777142818634
12.6991693637446,1e-06,0.89255,0.00323779495182686,19.8894556752839
13.4133124156803,1e-06,0.899275,0.004175586357903,22.5944197051503
12.2798400672072,1e-06,0.8846,0.00244106302822801,16.8042897812614
13.1923780392923,1e-06,0.9003,0.00369665289775996,20.1079825628748
12.7816152255386,1e-06,0.893775,0.00281474684870521,16.9600506518295
13.3945464319042,1e-06,0.90365,0.00957511301295658,49.3903801005836
12.7834087125393,1e-06,0.88415,0.00415470244774411,27.5955048749321
13.107842971484,1e-06,0.8797,0.00381488053578035,25.7902619739036
14.0885381679471,1e-06,0.900775,0.0106402761386608,53.9096801642093
13.5873200810902,1e-06,0.879075,0.00263359542174367,17.2774810300028
13.5393115363052,1e-06,0.9057,0.0049611065667935,24.7220400399252
13.3159506373682,1e-06,0.89205,0.00765174263349944,45.0605649624249
12.9218777855646,1e-06,0.891625,0.00394240514327777,24.0302065001604
13.0997256838633,1e-06,0.88765,0.0050881280174384,31.8568003304303
12.0837836400908,1e-06,0.8977,0.00206526915856239,12.6209815937357
14.168610044987,1e-06,0.8877,0.00345456389969123,19.9873181277743
13.5027233968055,1e-06,0.891175,0.00657190438787116,38.5132839922964
12.7077304170391,1e-06,0.900475,0.00724634456899674,40.8400739965115
13.5738606513997,1e-06,0.898425,0.00532295662693226,28.7295980266434
12.4905047920912,1e-06,0.88895,0.00320900614840017,20.7972921850517
13.9885065948561,1e-06,0.8977,0.00499105715543158,26.347572347903
13.5401912569283,1e-06,0.8831,0.00331408250753144,20.9951097802548
12.7725038631182,1e-06,0.89675,0.0058440957239388,34.1377551420047
12.9823143839305,1e-06,0.89105,0.00284676719559694,17.3740071785729
13.3648217788579,1e-06,0.906,0.00444625780841386,22.3669172450061
13.4318727184004,1e-06,0.896925,0.004266235564783,23.6526869676417
14.0558825029729,1e-06,0.8944,0.00405226319036018,22.057011011448
12.8202824895422,1e-06,0.9057,0.0141829204134795,74.639788817656
13.0738266065459,1e-06,0.89265,0.00322099272136303,19.1991882958357
12.9093866805551,1e-06,0.89135,0.00175209299348605,10.7203264630513
13.0583915783392,1e-06,0.904925,0.00272708603064235,14.2179801868976
13.6050485076532,1e-06,0.891875,0.00415697776377291,24.0035094530391
13.3040524821271,1e-06,0.890575,0.00458183643382794,27.4205835830104
12.8191412719953,1e-06,0.91065,0.00612208999242513,30.3639904665936
13.3131216670956,1e-06,0.88775,0.00308388106877223,18.9796585262633
13.4656025467199,1e-06,0.897775,0.00395865167559214,21.6913267008958
13.1245782226329,1e-06,0.890725,0.00560383608386162,33.9431580975345
14.1855902339198,1e-06,0.902825,0.00865657901545371,42.5622781455681
13.1983408436925,1e-06,0.903675,0.00504100557868302,26.3815066266429
13.7418692382388,1e-06,0.899025,0.00434398367593639,23.006972421333
12.280912729756,1e-06,0.90345,0.00613300176489808,34.5832342368894
12.9695536174544,1e-06,0.883825,0.00353614177025594,23.223412940398
12.9105339926785,1e-06,0.894275,0.00494851942495072,29.3638288193758
12.8636859854236,1e-06,0.892525,0.00479517977467686,29.08717432605
13.1945090633288,1e-06,0.8871,0.00377897640688819,23.6198596821836
13.294729417769,1e-06,0.896,0.00353372405080857,19.9918721202195
12.5371882433661,1e-06,0.8873,0.00258105432019776,16.9443704735876
13.6675629917171,1e-06,0.89205,0.00291709821375769,16.7366456827103
11.9783023151216,1e-06,0.895725,0.00268759357928657,16.9257855369138
13.0843468897461,1e-06,0.8934,0.00457172945774011,27.0156073172473
13.6511548963945,1e-06,0.896225,0.00489464633938084,26.9031180070922
13.8908093399042,1e-06,0.897175,0.00504005804041029,26.9466355136922
14.6510628302716,1e-06,0.900025,0.00585185269442377,28.7498842285528
12.5805899578245,1e-06,0.893175,0.0063323038439925,39.0096529575612
11.99155844347,1e-06,0.91175,0.00445000225454605,23.2754748831272
13.7863575071549,1e-06,0.887975,0.00439177271758698,26.0423121206803
14.0457557231291,1e-06,0.8949,0.00439707050848619,23.8243758833596
12.8516225339607,1e-06,0.892475,0.00314269371595669,19.0911677348495
13.21832691095,1e-06,0.881875,0.00137747435787303,9.04517202497804
13.6666786063885,1e-06,0.8814,0.00251647953597584,16.0552499229838
12.457669248074,1e-06,0.904225,0.00384336087501076,21.1750782996024
12.8078696833827,1e-06,0.873875,0.00207336283614008,15.1399792400436
13.1980826731655,1e-06,0.90515,0.00689606862507826,35.4799104913461
13.7406563129354,1e-06,0.9101,0.00761348870534393,35.4667843295952
13.2133880908484,1e-06,0.904,0.0100119402666435,52.1413015037621
12.678959262965,1e-06,0.88365,0.0033851009402948,22.7797591861094
12.7345762006724,1e-06,0.89615,0.00228715294927234,13.4868804974914
12.567647748725,1e-06,0.89305,0.0052459365120052,32.392841848922
13.4541922479858,1e-06,0.895375,0.00874758255972536,49.230691242489
12.668293356218,1e-06,0.8961,0.00529966167120677,31.4314278025641
12.9754338621272,1e-06,0.906475,0.0032937232571735,16.9711827369896
12.5329845635838,1e-06,0.8884,0.00388569669255713,25.2374251269848
12.6411466258074,1e-06,0.9054,0.0079956123665456,42.8243632641595
13.151298792504,1e-06,0.89365,0.00727946625608008,42.6850635883518
12.531536574166,1e-06,0.894825,0.00389949162908975,23.7002585535913
13.5924526592396,1e-06,0.8937,0.00746356932662271,42.321909538105
12.1350097718661,1e-06,0.894925,0.00321526680983159,20.1587988430198
13.0329767612515,1e-06,0.891425,0.00405773115884843,24.5730850164806
12.798228623834,1e-06,0.905275,0.0040815044762013,21.6236750232505
13.1418461794685,1e-06,0.88905,0.00435456788955111,26.795681825364
14.2142506499078,1e-06,0.887575,0.00792052386115162,45.7364843323632
12.4032434195851,1e-06,0.907375,0.00349601746222999,18.6446718308723
13.7182008469805,1e-06,0.896175,0.00528213604683976,28.9065689790298
12.7978580463166,1e-06,0.891425,0.00538495048057053,33.2096623045346
12.58363564542,1e-06,0.895675,0.00462195108161622,27.7224849596394
12.5141647695754,1e-06,0.898925,0.00425553668741321,24.7769455943416
13.6837523961819,1e-06,0.88475,0.00447138664349573,27.5824212354116
12.7168211600969,1e-06,0.89525,0.00390787135795249,23.2994893591571
13.022283657012,1e-06,0.88675,0.00188110797600696,11.9546975525001
14.0885840768992,1e-06,0.9017,0.00645569956809609,32.3699789638012
12.98295065063,1e-06,0.893825,0.00270292826383912,16.0252897724482
12.64645942351,1e-06,0.90185,0.00567780692634361,31.6623150206524
13.3460820623504,1e-06,0.9073,0.00953216306705818,47.2869716082151
13.0043235385995,1e-06,0.9007,0.00496442696762417,27.2725314867507
13.301217303652,1e-06,0.902,0.00505396860077237,26.7507335000661
12.0608053224543,1e-06,0.883825,0.00255793028964647,18.0648268113104
13.0413526200232,1e-06,0.891925,0.00423433921674559,25.4938204054904
13.4508500689785,1e-06,0.900325,0.0033665259115902,17.9553621982421
13.0981762309007,1e-06,0.87985,0.0023281286221934,15.7284629393888
13.1900068712025,1e-06,0.8871,0.00330363379233916,20.6558583427473
12.3453231113536,1e-06,0.892625,0.00318075773351646,20.083401346835
12.9474209656772,1e-06,0.8956,0.00358297551528468,20.9036435583895
12.9154159303329,1e-06,0.89455,0.00618963288584291,36.6077860290835
13.2351666817737,1e-06,0.898775,0.010232158041071,56.4221500912545
14.2067043851365,1e-06,0.891325,0.00329168160397366,18.3059825296061
13.2130970685596,1e-06,0.8934,0.0049618254196817,29.03508599268
12.6022352413033,1e-06,0.88535,0.00336541185884846,22.409115337305
13.2611880896891,1e-06,0.901925,0.00600252593202613,31.894405219528
12.8730144964864,1e-06,0.891075,0.00339121678785871,20.8671727014733
13.4408355398398,1e-06,0.89345,0.00501287704353129,28.8216600842411
12.6111612096812,1e-06,0.913375,0.00786269668239983,38.3164776135411
12.7896030932443,1e-06,0.90445,0.00728894884805786,39.0147626913187
13.879323096108,1e-06,0.897425,0.00607181676314935,32.4017702924986
12.1148812059694,1e-06,0.88995,0.00420919208475747,27.8406281949309
12.7850248545891,1e-06,0.902125,0.00388862134814077,21.3832711012377
12.759647241211,1e-06,0.893725,0.00420015645742603,25.364658145305
12.2160159625083,1e-06,0.892875,0.00369560493440392,23.5196646115334
14.2683225787845,1e-06,0.896875,0.00439263930482622,22.9382178466288
13.9206054611127,1e-06,0.88915,0.00527589289117704,30.6177671415807
12.8974680921337,1e-06,0.8888,0.00376938326673287,23.694174542168
13.3991319535587,1e-06,0.893175,0.0045085549590058,26.0778662007937
13.3703512941846,1e-06,0.895475,0.0059824928943997,33.8439535077891
13.1864611269505,1e-06,0.88685,0.00398023880436184,24.9551545822552
12.9241708943017,1e-06,0.89385,0.00325037849863193,19.3535930277018
13.6428931055829,1e-06,0.895525,0.00545844395122675,30.2462857039848
12.8015883685732,1e-06,0.902375,0.00289360895050522,15.8461943657965
12.8534159723696,1e-06,0.901075,0.00310727888423083,17.1981524878161
13.2010560885984,1e-06,0.906575,0.00507924284434784,25.6935832090482
12.8118063527781,1e-06,0.883525,0.00221567657896717,14.7735505823774
12.6643516565388,1e-06,0.892225,0.00235123617755007,14.5322193208303
13.2425791441815,1e-06,0.902275,0.00435364270851694,23.0739511261655
13.0337029887176,1e-06,0.9025,0.00424890692431766,22.8213750620423
13.0039324619949,1e-06,0.893725,0.00491709253729318,29.1363999045119
12.7076619056824,1e-06,0.884725,0.00410564223255975,27.2782991439672
12.8252908010693,1e-06,0.8928,0.00317574189038612,19.2660900686008
12.9703217974819,1e-06,0.9133,0.00767432332102459,36.3973685867517
13.3535664186636,1e-06,0.897475,0.0057458212434101,31.8520408377553
13.0126766935105,1e-06,0.89235,0.00357919780485686,21.5017036968418
13.8145981162974,1e-06,0.892175,0.0044895875180787,25.4514546969698
13.0475823559478,1e-06,0.8796,0.00424488976012626,28.8570971404035
13.0509039015165,1e-06,0.89095,0.00426491310134353,25.918922227152
12.8999455175413,1e-06,0.88685,0.00281882383344943,18.0658937858002
13.3068761200403,1e-06,0.894925,0.00578158527884491,33.0566307166685
12.3594615215814,1e-06,0.90145,0.00352670605535693,20.2143464701277
12.5808508221918,1e-06,0.891925,0.00327505970809001,20.4400108686029
13.2544236411545,1e-06,0.8818,0.00428238428864457,28.0638452852099
12.9823857841513,1e-06,0.900775,0.00610925730673259,33.5902855348276
13.6124458119323,1e-06,0.904425,0.0124342462647199,62.5503947088739
13.6439974957424,1e-06,0.892125,0.00464322149597698,26.6653860228354
13.9879394204764,1e-06,0.891125,0.00401250910368113,22.7105072308493
13.6611984607421,1e-06,0.8924,0.00454442047754492,25.9906668946931
13.2926800011331,1e-06,0.896825,0.00395334429143896,22.1714381923648
13.9420459010405,1e-06,0.893575,0.00611570383589874,33.8538131173845
12.4593409585097,1e-06,0.91065,0.0101592685737659,51.8424409475965
13.2885216270497,1e-06,0.8949,0.00342674980395033,19.6249673490857
13.6434993265163,1e-06,0.878775,0.00259799796539825,17.0216845647687
12.4683380212668,1e-06,0.887625,0.003452541021356,22.7167116092044
12.225558690698,1e-06,0.906475,0.00918896859734319,50.251027248085
12.9625208416767,1e-06,0.884275,0.00340149975426464,22.2533718332417
13.1434782742637,1e-06,0.907225,0.0054217076731657,27.3348531797677
12.8230695677837,1e-06,0.886325,0.00280621937309572,18.1876500577672
11.7653180174556,1e-06,0.90645,0.0055200805867001,31.3773810369711
14.2075899930348,1e-06,0.891375,0.00621490627189934,34.5428775923141
13.4187509777912,1e-06,0.906075,0.0052400441824241,26.2310042191669
13.4496624215184,1e-06,0.895,0.00599899959502455,33.9085109191351
13.6428610793885,1e-06,0.90585,0.00551373241020579,27.2194452647786
12.9550158129878,1e-06,0.8981,0.00425211670591358,24.1319113899916
13.5351574522173,1e-06,0.89475,0.00477069487815794,26.8666632683288
13.2749269663437,1e-06,0.885875,0.00333417105384998,20.9671347838789
13.5994030877514,1e-06,0.8966,0.0040145123559203,22.060216104535
13.8787407724448,1e-06,0.896925,0.00242338512067367,13.0030308532561
13.1217146978897,1e-06,0.89435,0.00776096977465456,45.2754105619063
12.9680075921389,1e-06,0.89335,0.00359984787123557,21.4746016148325
12.7802482613249,1e-06,0.904475,0.00404974916627688,21.6862429752106
13.1632282303872,1e-06,0.89895,0.0048622294402505,26.9059805679539
12.784153199261,1e-06,0.906075,0.00572185636827244,30.0647119567583
12.8378104029502,1e-06,0.8891,0.00272747880826957,17.1722170538312
12.7004048947582,1e-06,0.8991,0.00605076874861645,34.6458453852449
12.6943885578771,1e-06,0.9053,0.00761846869694652,40.6806950642075
13.3830697800118,1e-06,0.876775,0.00264722003849585,18.0144071386704
13.4986719835756,1e-06,0.90165,0.00577473211338062,30.2379386319202
13.0956011038541,1e-06,0.885125,0.00493910640867246,31.7189547790645
13.2672299537263,1e-06,0.887,0.00147956548080137,9.20627117989949
14.1903977684041,1e-06,0.89525,0.0061318258645142,32.7627201000328
14.6730708226158,1e-06,0.884325,0.00621270609215502,35.8890866675007
13.0760700321656,1e-06,0.905475,0.00529684951599466,27.4022121760083
13.1493600567418,1e-06,0.89495,0.00467269323452777,27.0293089924513
13.9373615199851,1e-06,0.9187,0.00779956331066126,32.0908748956298
13.209986311589,1e-06,0.87935,0.00260677952227571,17.5445606581816
12.566582575092,1e-06,0.892825,0.00385340034063253,23.8522359996425
13.113849137403,1e-06,0.889975,0.0040861621375364,24.9616901514636
13.5330048873284,1e-06,0.889275,0.0037061665115643,22.0960833985473
13.7182046519209,1e-06,0.8992,0.00460067204490832,24.3614558480205
13.3078604132471,1e-06,0.891575,0.00313737681374378,18.5782584485097
13.5720507644997,1e-06,0.89355,0.00519080585832109,29.5250827304417
13.7191503786962,1e-06,0.888375,0.00460698920802186,27.3419904766833
12.8113979604693,1e-06,0.897925,0.00417245753261961,23.991076432537
12.0231586142426,1e-06,0.895025,0.00366974154113864,23.1975769737667
13.2559095536715,1e-06,0.902575,0.00843070869994272,44.4853151709198
13.5704122430801,1e-06,0.87965,0.00305526025233441,19.9602677492137
12.9458107972009,1e-06,0.896275,0.00383153472712957,22.195282510484
13.5162255757326,1e-06,0.8995,0.00478803913763526,25.6473300347493
13.1585591220568,1e-06,0.8874,0.00435152480720895,27.1911201924347
12.8409161052336,1e-06,0.87465,0.00318878577234222,23.0618625163497
14.1074641563298,1e-06,0.9007,0.00395077314469394,20.006781500426
13.4625150474867,1e-06,0.89205,0.00754273793693067,43.9350648940306
12.9953853012962,1e-06,0.89615,0.00343285486763446,19.8365928804315
13.3723276854331,1e-06,0.894175,0.00553730766345224,31.7564833663492
13.4380980039352,1e-06,0.899775,0.00353747898361836,19.0008580224048
12.9845918520036,1e-06,0.896525,0.00526443748286443,30.3229678970446
12.7843018737671,1e-06,0.89575,0.00426197414997655,25.1418972355152
13.3163569726717,1e-06,0.89375,0.00671749596015791,38.8606333905945
14.3882941434327,1e-06,0.88625,0.00380079533573876,21.9702672526897
13.456962458558,1e-06,0.87235,0.0026833801745686,18.9077662897097
12.8975691652279,1e-06,0.8975,0.00408724524489541,23.452397456898
13.6507555764618,1e-06,0.889025,0.00444851698963375,26.3599601180558
12.399780892555,1e-06,0.888275,0.00269706128920524,17.7277955481936
13.0345415607408,1e-06,0.910675,0.00706101091754741,34.4314837562372
12.4145377887245,1e-06,0.896375,0.00434869931904908,26.2408947625825
13.2119630584211,1e-06,0.88925,0.00526434668083981,32.1567387989463
12.7713985044588,1e-06,0.907425,0.00798589227886279,41.3373829185842
13.0764958956187,1e-06,0.887075,0.00405696059114061,25.5925860626481
13.5164358600134,1e-06,0.87645,0.00238405734728178,16.1118392527356
12.8312327897878,1e-06,0.890025,0.0023580661809102,14.7148004282303
13.0784702068145,1e-06,0.888875,0.00301724184948238,18.6895680267075
13.3513176483251,1e-06,0.88725,0.00424925930789521,26.2080467175178
12.8821903793134,1e-06,0.90815,0.00745108952724092,37.9076312878367
13.9704749266998,1e-06,0.891875,0.00616291395320786,34.655492075894
11.9185976206978,1e-06,0.888025,0.00233934327370606,16.0376112208685
13.8922407836244,1e-06,0.899,0.00441730053749396,23.1484189624481
13.4779967541007,1e-06,0.8956,0.00553659517299185,31.0297903939961
13.7730338786401,1e-06,0.88635,0.00685101514286549,41.3299146652774
13.153352641223,1e-06,0.8939,0.00398805978142725,23.3198981122831
12.261022426127,1e-06,0.88775,0.0040301796117681,26.9319865824915
12.0662919571373,1e-06,0.89135,0.00350314635270653,22.9319464950286
13.9842869755233,1e-06,0.8938,0.00443506147918833,24.4184722718015
14.1913143531753,1e-06,0.900625,0.00535154161713997,26.9627656034948
13.1202848167001,1e-06,0.894875,0.00509100707204795,29.5378633309843
13.1314452937698,1e-06,0.892125,0.00449550943146071,26.8247997902864
14.2517488903555,1e-06,0.894675,0.00381717081813315,20.4321752553179
13.3442503643587,1e-06,0.88635,0.00360119338631183,22.4228834314065
12.7140871731821,1e-06,0.887375,0.00274537887327471,17.7590497212627
13.3581017875424,1e-06,0.896775,0.00366582201119052,20.4693018772963
12.1747586169168,1e-06,0.9116,0.00506804417007166,26.1579066897639
13.4747867398962,1e-06,0.9014,0.00391049432457081,20.5704658221822
13.8975672713333,1e-06,0.909275,0.0130332624524272,60.6346797372222
12.7513585582962,1e-06,0.888825,0.00406079835794955,25.8119520306252
13.1801152066246,1e-06,0.886,0.0017589976479888,11.1273612498853
12.3742155170394,1e-06,0.89225,0.00518279181864516,32.7756880084067
12.1621251239298,1e-06,0.896875,0.00563660994315511,34.5315095738058
13.095792628097,1e-06,0.891625,0.0028874613391317,17.366258768129
12.9748188726898,1e-06,0.890175,0.00322920390384313,19.8973385548125
12.0904080794595,1e-06,0.9104,0.00500796786110392,26.4162605824897
13.8132022167343,1e-06,0.89245,0.00819762836561546,46.3441992852558
14.0386933304477,1e-06,0.897775,0.00685580398407409,36.032659888963
13.1542416423942,1e-06,0.90545,0.00461846842500291,23.7576909894148
13.2332473529671,1e-06,0.8884,0.00298520106099086,18.3627536379003
13.6937299749208,1e-06,0.9025,0.00525285423393224,26.8538154859367
12.637249345754,1e-06,0.894475,0.00260675335617353,15.7691958333989
13.1310993010285,1e-06,0.89925,0.00297313287138014,16.4381465192001
12.6702508965783,1e-06,0.897525,0.00528330938692864,30.8508551712471
13.4451280631162,1e-06,0.88315,0.00442046753322559,28.1885353762955
13.0517542631853,1e-06,0.905725,0.00206462482918821,10.6695830706248
13.0916344346528,1e-06,0.881475,0.00329891399329044,21.9559429515285
13.744104633259,1e-06,0.894075,0.00374337971532077,20.9096593263654
13.7338623775077,1e-06,0.893925,0.00442622670893419,24.781519185017
13.460453855407,1e-06,0.88325,0.00270904151543388,17.2386878607904
13.5257440624673,1e-06,0.8842,0.0032792413330969,20.5752570083033
13.4103942747051,1e-06,0.870825,0.00198644592664198,14.2382885038507
12.2688627638792,1e-06,0.90295,0.00354140342415154,20.1037899296224
13.6976645042861,1e-06,0.905325,0.00595499778280505,29.4605523852046
13.0156506414089,1e-06,0.887975,0.00450839714463289,28.3168866687743
12.9080162639149,1e-06,0.90325,0.0113722299552703,61.1510809391721
13.2563946268733,1e-06,0.88715,0.0044266710962863,27.5252545062297
12.6611894863381,1e-06,0.890675,0.00383044447135842,24.0630066947929
13.5216245457789,1e-06,0.8976,0.00665080131233766,36.3611172973005
12.8491914496737,1e-06,0.8948,0.00431581915500935,25.588934842652
13.4273865659386,1e-06,0.889475,0.00296698710124,17.792048322844
12.862443999124,1e-06,0.8979,0.00260740902258552,14.936830181374
12.9807338161465,1e-06,0.89495,0.00314294959105433,18.416642656452
12.7216279473659,1e-06,0.894325,0.00355617633755467,21.4038790832423
13.9285899636348,1e-06,0.87975,0.00648707701618508,41.2517821719303
13.1867028600671,1e-06,0.895875,0.00769990796634674,43.9776397000565
13.1216344561811,1e-06,0.883775,0.00267879676699712,17.3974132527475
12.6495701020713,1e-06,0.8959,0.00270764686469371,16.1169350217873
13.3086430958111,1e-06,0.893525,0.00416782052871007,24.181942121667
13.2989365475906,1e-06,0.8996,0.00350492743437651,19.0599338411195
12.9750653076503,1e-06,0.884125,0.00463737350983073,30.3538376069428
13.6556568605321,1e-06,0.8908,0.003806045691037,22.1400622800012
13.2524263221641,1e-06,0.878075,0.00350989035175877,23.8305633309686
12.8979489788096,1e-06,0.894975,0.00459116531905515,27.0681807952144
13.4339540741342,1e-06,0.89595,0.00578501256907913,32.4066220599478
13.3509961049779,1e-06,0.910075,0.00790098943851229,37.8918736139995
13.4803173391467,1e-06,0.8859,0.00261388178286612,16.1831021174614
12.929024436185,1e-06,0.890225,0.0069645325622176,43.0432328331841
13.4522977333518,1e-06,0.8984,0.0103063205334513,56.1443612113576
14.1440087577454,1e-06,0.9035,0.00603232791631436,29.5179768235979
12.6112081510971,1e-06,0.890925,0.00173241009994069,10.8981578736091
13.706338055908,1e-06,0.8926,0.0038346210276919,21.8134026015607
12.9172857619105,1e-06,0.891625,0.00494785039339333,30.1694346209022
13.1011055802152,1e-06,0.8901,0.00434010052980503,26.5048737481991
12.4955738241836,1e-06,0.900425,0.00424531991413876,24.3462453678103
12.5800178521989,1e-06,0.9063,0.00600867121550146,31.9992500530322
12.8202038972168,1e-06,0.891075,0.00627051918787324,38.7433244870999
13.1573161410612,1e-06,0.9022,0.00424721945591044,22.6750592073152
12.807291562164,1e-06,0.896,0.00385533073726257,22.6414731161581
13.5699262515996,1e-06,0.889825,0.00405417228884488,23.9705597275266
13.2395244462365,1e-06,0.896225,0.00473622325378796,26.8417281481301
13.826820936539,1e-06,0.894125,0.00371431167885672,20.6122877411199
14.2059325463911,1e-06,0.90245,0.00654665533351977,32.2796531150825
